term,crn,catalog_id,section,credits,title,meetings,timecodes,primary_instructor,instructors,cap,act,rem
Spring2020,35822,AC 0310,03,3.000,Advanced Accounting,"[{'days': 'TF', 'times': '1230pm-0145pm', 'dates': '01/15-04/27', 'location': 'DSBN L03'}]",['TF 1230pm-0145pm 01/15-04/27 DSBN L03'],Patricia M.  Poli,Patricia M.  Poli (P),20,20,0
Spring2020,34271,AC 0320,01,3.000,Cost Management,"[{'days': 'W', 'times': '0200pm-0430pm', 'dates': '01/15-04/27', 'location': 'DSBN 112'}]",['W 0200pm-0430pm 01/15-04/27 DSBN 112'],Ahmed M.  Ebrahim,Ahmed M.  Ebrahim (P),25,15,10
Spring2020,34467,AC 0320,02,3.000,Cost Management,"[{'days': 'MR', 'times': '0200pm-0315pm', 'dates': '01/15-04/27', 'location': 'DSBN 113'}]",['MR 0200pm-0315pm 01/15-04/27 DSBN 113'],Ahmed M.  Ebrahim,Ahmed M.  Ebrahim (P),22,24,-2
Spring2020,35823,AC 0330,02,3.000,Auditing,"[{'days': 'MR', 'times': '1230pm-0145pm', 'dates': '01/15-04/27', 'location': 'DSBN L11'}]",['MR 1230pm-0145pm 01/15-04/27 DSBN L11'],Kara E.  Hunter,Kara E.  Hunter (P),28,29,-1
Spring2020,34200,AC 0343,01,3.000,Federal Income Taxation I,"[{'days': 'MR', 'times': '1100am-1215pm', 'dates': '01/15-04/27', 'location': 'DSBN L11'}]",['MR 1100am-1215pm 01/15-04/27 DSBN L11'],Kathi M.  Mettler,Kathi M.  Mettler (P),31,26,5
Spring2020,34435,AC 0344,01,3.000,Individual Taxation: Socioeconomic Applications,"[{'days': 'MW', 'times': '0500pm-0615pm', 'dates': '01/15-04/27', 'location': 'DSBN 111'}]",['MW 0500pm-0615pm 01/15-04/27 DSBN 111'],Joseph R.  D'Agostin,Joseph R.  D'Agostin (P),15,10,5
Spring2020,34070,AC 0345,01,3.000,Federal Income Taxation II,"[{'days': 'W', 'times': '0630pm-0900pm', 'dates': '01/15-03/06', 'location': 'DSBN L03'}]",['W 0630pm-0900pm 01/15-03/06 DSBN L03'],Kathi M.  Mettler,Kathi M.  Mettler (P),20,21,-1
Spring2020,34649,AC 0391,01,3.000,Internship,[],[],Sarah Jennie  Bollinger,Sarah Jennie  Bollinger (P),30,2,28
Spring2020,34883,AC 0392,01,3.000,Internship,[],[],Sarah Jennie  Bollinger,Sarah Jennie  Bollinger (P),30,2,28
Spring2020,34762,AC 0394,01,1.000,Internship,[],[],Sarah Jennie  Bollinger,Sarah Jennie  Bollinger (P),30,3,27
Spring2020,35927,AC 0397,JL,3.000,Independent Study,[],[],Joan L.  Lee,Joan L.  Lee (P),5,1,4
Spring2020,35975,AC 0397,KH,3.000,Independent Study,[],[],Kara E.  Hunter,Kara E.  Hunter (P),3,1,2
Spring2020,35850,AC 0398,MP,3.000,Independent Study,[],[],Milo W.  Peck,Milo W.  Peck (P),5,1,4
Spring2020,35316,AC 0500,01,3.000,Accounting Information for Decision-Making,"[{'days': 'T', 'times': '0630pm-0930pm', 'dates': '01/15-05/04', 'location': 'DSBN 206'}]",['T 0630pm-0930pm 01/15-05/04 DSBN 206'],Michael P.  Coyne,Michael P.  Coyne (P),28,28,0
Spring2020,34551,AC 0555,01,3.000,Issues in Internal Audit,"[{'days': 'MR', 'times': '0630pm-0930pm', 'dates': '03/16-05/04', 'location': 'DSBN L03'}]",['MR 0630pm-0930pm 03/16-05/04 DSBN L03'],Lynn   Scully,Lynn   Scully (P),25,18,7
Spring2020,34441,AC 0560,01,3.000,Audit Issues in a Global Environment,"[{'days': 'MR', 'times': '0750am-1050am', 'dates': '01/15-03/06', 'location': 'DSBN L11'}]",['MR 0750am-1050am 01/15-03/06 DSBN L11'],Kara E.  Hunter,Kara E.  Hunter (P),18,18,0
Spring2020,34903,AC 0560,02,3.000,Audit Issues in a Global Environment,"[{'days': 'MR', 'times': '0750am-1050am', 'dates': '03/16-03/30', 'location': 'DSBN L11'}, {'days': 'MR', 'times': '0750am-1050am', 'dates': '04/06-04/27', 'location': 'DSBN L11'}, {'days': 'W', 'times': '0750am-0150pm', 'dates': '04/15-04/15', 'location': 'DSBN L11'}, {'days': 'M', 'times': '0750am-1050am', 'dates': '05/04-05/04', 'location': 'DSBN L11'}]","['MR 0750am-1050am 03/16-03/30 DSBN L11', 'MR 0750am-1050am 04/06-04/27 DSBN L11', 'MR 0750am-1050am 04/06-04/27 DSBN L11', 'W 0750am-0150pm 04/15-04/15 DSBN L11', 'W 0750am-0150pm 04/15-04/15 DSBN L11', 'M 0750am-1050am 05/04-05/04 DSBN L11', 'M 0750am-1050am 05/04-05/04 DSBN L11']",Kara E.  Hunter,Kara E.  Hunter (P),18,21,-3
Spring2020,34904,AC 0565,01,3.000,Forensic Accounting,"[{'days': 'TW', 'times': '0630pm-0930pm', 'dates': '03/16-05/06', 'location': 'DSBN 201'}]",['TW 0630pm-0930pm 03/16-05/06 DSBN 201'],Geoffrey Anthony  Cook,"Geoffrey Anthony  Cook (P), Kathi M.  Mettler ",22,20,2
Spring2020,35824,AC 0585,01,3.000,Seminar: Special Topics in Accounting,"[{'days': 'W', 'times': '1050am-0150pm', 'dates': '01/15-03/06', 'location': 'DSBN 204'}]",['W 1050am-0150pm 01/15-03/06 DSBN 204'],Dawn W  Massey,Dawn W  Massey (P),15,15,0
Spring2020,35008,AC 0591,01,3.000,Practicum in Accounting,[],[],Kathi M.  Mettler,Kathi M.  Mettler (P),12,14,-2
Spring2020,35955,AS 0399,CB,3.000,Independent Research Project,[],[],Cecelia F.  Bucki,Cecelia F.  Bucki (P),3,1,2
Spring2020,35953,AS 0399,GA,3.000,Independent Research Project,[],[],Gwendoline M.  Alphonso,Gwendoline M.  Alphonso (P),2,1,1
Spring2020,35983,AS 0404,EH,3.000,American Studies Graduate Project,[],[],Elizabeth   Hohl,Elizabeth   Hohl (P),3,1,2
Spring2020,35866,AS 0405,01,3.000,Values and Ethics: Social Justice in America,"[{'days': 'T', 'times': '0500pm-0730pm', 'dates': '01/15-05/04', 'location': 'CNS 104'}]",['T 0500pm-0730pm 01/15-05/04 CNS 104'],David W.  McFadden,David W.  McFadden (P),15,7,8
Spring2020,35844,ASHI 0415,01,3.000,Inventing Themselves: African-American Women in U.S. History,"[{'days': 'R', 'times': '0500pm-0730pm', 'dates': '01/15-04/27', 'location': 'CNS 9'}]",['R 0500pm-0730pm 01/15-04/27 CNS 9'],Elizabeth   Hohl,Elizabeth   Hohl (P),7,2,5
Spring2020,34311,AY 0010,OL1,3.000,Introduction to Four-Field Anthropology,[],[],Christopher   Hebdon,Christopher   Hebdon (P),20,20,0
Spring2020,35833,AY 0010,OL2,3.000,Introduction to Four-Field Anthropology,[],[],Christopher   Hebdon,Christopher   Hebdon (P),20,19,1
Spring2020,34908,AY 0052,01,3.000,Culture and Political Economy,"[{'days': 'TF', 'times': '1100am-1215pm', 'dates': '01/15-04/27', 'location': 'DMH 148'}]",['TF 1100am-1215pm 01/15-04/27 DMH 148'],David   Crawford,David   Crawford (P),5,7,-2
Spring2020,34419,AY 0110,01,3.000,Biological Anthropology,"[{'days': 'W', 'times': '0200pm-0430pm', 'dates': '01/15-04/27', 'location': 'CNS 305'}]",['W 0200pm-0430pm 01/15-04/27 CNS 305'],Kimberly   Raymond,Kimberly   Raymond (P),28,25,3
Spring2020,34559,AY 0110,02,3.000,Biological Anthropology,"[{'days': 'W', 'times': '0630pm-0900pm', 'dates': '01/15-04/27', 'location': 'CNS 303'}]",['W 0630pm-0900pm 01/15-04/27 CNS 303'],Kimberly   Raymond,Kimberly   Raymond (P),28,26,2
Spring2020,36037,AY 0110,AU,3.000,Biological Anthropology,[],[],Julia M.  Zichello,Julia M.  Zichello (P),1,0,1
Spring2020,35801,AY 0110,OL1,3.000,Biological Anthropology,[],[],Joseph A.  Wilson,Joseph A.  Wilson (P),20,20,0
Spring2020,35589,AY 0111,01,3.000,Cultural Anthropology,"[{'days': 'W', 'times': '0630pm-0900pm', 'dates': '01/15-04/27', 'location': 'CNS 305'}]",['W 0630pm-0900pm 01/15-04/27 CNS 305'],Sarah A.  Wessler,Sarah A.  Wessler (P),28,28,0
Spring2020,35840,AY 0111,02,3.000,Cultural Anthropology,"[{'days': 'TF', 'times': '1230pm-0145pm', 'dates': '01/15-04/27', 'location': 'NHS 410'}]",['TF 1230pm-0145pm 01/15-04/27 NHS 410'],Alfred   Babo,Alfred   Babo (P),28,27,1
Spring2020,34668,AY 0115,01,3.000,Biomedical Anthropology,"[{'days': 'M', 'times': '0630pm-0900pm', 'dates': '01/15-04/27', 'location': 'NHS 404'}]",['M 0630pm-0900pm 01/15-04/27 NHS 404'],Gary P.  Aronsen,Gary P.  Aronsen (P),28,28,0
Spring2020,35166,AY 0115,02,3.000,Biomedical Anthropology,"[{'days': 'T', 'times': '0500pm-0730pm', 'dates': '01/15-04/27', 'location': 'DSBN 111'}]",['T 0500pm-0730pm 01/15-04/27 DSBN 111'],Gary P.  Aronsen,Gary P.  Aronsen (P),28,28,0
Spring2020,35167,AY 0135,01,3.000,Refugees and Culture in the Modern World,"[{'days': 'W', 'times': '0200pm-0430pm', 'dates': '01/15-04/27', 'location': 'CNS 9'}]",['W 0200pm-0430pm 01/15-04/27 CNS 9'],Alfred   Babo,Alfred   Babo (P),28,22,6
Spring2020,35590,AY 0147,01,3.000,Anthropology of Happiness,"[{'days': 'TF', 'times': '0200pm-0315pm', 'dates': '01/15-04/27', 'location': 'CNS 209'}]",['TF 0200pm-0315pm 01/15-04/27 CNS 209'],Scott M.  Lacy,Scott M.  Lacy (P),24,24,0
Spring2020,35857,AY 0163,01,3.000,Culture and Inequality,"[{'days': 'W', 'times': '0500pm-0615pm', 'dates': '01/15-04/27', 'location': 'DMH 350'}]",['W 0500pm-0615pm 01/15-04/27 DMH 350'],Sarah A.  Wessler,Sarah A.  Wessler (P),28,28,0
Spring2020,34669,AY 0180,OL1,3.000,Grant Writing for the Social Sciences,[],[],David   Crawford,David   Crawford (P),18,17,1
Spring2020,35950,AY 0399,DC,3.000,Independent Study,[],[],David   Crawford,David   Crawford (P),2,2,0
Spring2020,35959,AY 0399,SL,1.000-3.000,Independent Study,[],[],Scott M.  Lacy,Scott M.  Lacy (P),3,2,1
Spring2020,34211,AE 0262,01,3.000,Ethics and the Community,"[{'days': 'W', 'times': '0200pm-0430pm', 'dates': '01/15-04/27', 'location': 'DSBN 110'}]",['W 0200pm-0430pm 01/15-04/27 DSBN 110'],Robert A.  Liftig,Robert A.  Liftig (P),30,30,0
Spring2020,34476,AE 0265,01,3.000,Ethics in Education,"[{'days': 'TR', 'times': '0500pm-0615pm', 'dates': '01/15-04/27', 'location': 'DSBN 113'}]",['TR 0500pm-0615pm 01/15-04/27 DSBN 113'],Robert A.  Liftig,Robert A.  Liftig (P),30,29,1
Spring2020,34212,AE 0281,01,3.000,Ethics of Communications,"[{'days': 'T', 'times': '0630pm-0900pm', 'dates': '01/15-04/27', 'location': 'DMH 347'}]",['T 0630pm-0900pm 01/15-04/27 DMH 347'],Barry   Butler,Barry   Butler (P),30,30,0
Spring2020,34993,AE 0283,01,3.000,Environmental Justice,"[{'days': 'M', 'times': '0630pm-0900pm', 'dates': '01/15-04/27', 'location': 'DSBN 204'}]",['M 0630pm-0900pm 01/15-04/27 DSBN 204'],Richard L.  Newman,Richard L.  Newman (P),30,30,0
Spring2020,34698,AE 0284,01,3.000,Environmental Ethics,"[{'days': 'T', 'times': '0500pm-0730pm', 'dates': '01/15-04/27', 'location': 'CNS 6'}]",['T 0500pm-0730pm 01/15-04/27 CNS 6'],Toby J.  Svoboda,Toby J.  Svoboda (P),30,22,8
Spring2020,34142,AE 0285,01,3.000,Ethics of Health Care,"[{'days': 'R', 'times': '0630pm-0900pm', 'dates': '01/15-04/27', 'location': 'DMH 350'}]",['R 0630pm-0900pm 01/15-04/27 DMH 350'],Curtis R.  Naser,Curtis R.  Naser (P),30,28,2
Spring2020,34745,AE 0285,02,3.000,Ethics of Health Care,"[{'days': 'T', 'times': '0500pm-0730pm', 'dates': '01/15-04/27', 'location': 'DMH 349'}]",['T 0500pm-0730pm 01/15-04/27 DMH 349'],Richard L.  Newman,Richard L.  Newman (P),30,30,0
Spring2020,34152,AE 0287,01,3.000,Engineering Ethics,"[{'days': 'MR', 'times': '0200pm-0315pm', 'dates': '01/15-04/27', 'location': 'DMH 149'}]",['MR 0200pm-0315pm 01/15-04/27 DMH 149'],David P.  Schmidt,David P.  Schmidt (P),36,35,1
Spring2020,34100,AE 0291,01,3.000,Business Ethics,"[{'days': 'T', 'times': '0630pm-0900pm', 'dates': '01/15-04/27', 'location': 'CNS 304'}]",['T 0630pm-0900pm 01/15-04/27 CNS 304'],Scott W.  Ventrella,Scott W.  Ventrella (P),30,28,2
Spring2020,34699,AE 0291,02,3.000,Business Ethics,"[{'days': 'MR', 'times': '1100am-1215pm', 'dates': '01/15-04/27', 'location': 'DSBN 112'}]",['MR 1100am-1215pm 01/15-04/27 DSBN 112'],Joan L.  Lee,Joan L.  Lee (P),30,30,0
Spring2020,34700,AE 0291,03,3.000,Business Ethics,"[{'days': 'M', 'times': '0630pm-0900pm', 'dates': '01/15-04/27', 'location': 'DSBN 215'}]",['M 0630pm-0900pm 01/15-04/27 DSBN 215'],Karrin   Smoley,Karrin   Smoley (P),30,29,1
Spring2020,34701,AE 0291,04,3.000,Business Ethics,"[{'days': 'W', 'times': '0200pm-0430pm', 'dates': '01/15-04/27', 'location': 'DSBN 216'}]",['W 0200pm-0430pm 01/15-04/27 DSBN 216'],Norma   Schmidt,Norma   Schmidt (P),30,30,0
Spring2020,35327,AE 0291,05,3.000,Business Ethics,"[{'days': 'W', 'times': '0630pm-0900pm', 'dates': '01/15-04/27', 'location': 'DSBN 204'}]",['W 0630pm-0900pm 01/15-04/27 DSBN 204'],Norma   Schmidt,Norma   Schmidt (P),30,30,0
Spring2020,36055,AE 0291,AU2,3.000,Business Ethics,[],[],Jeffrey L.  Yoder,Jeffrey L.  Yoder (P),12,9,3
Spring2020,34702,AE 0291,OL1,3.000,Business Ethics,[],[],Lisa M.  Sticca-Conrod,Lisa M.  Sticca-Conrod (P),20,17,3
Spring2020,34703,AE 0291,OL2,3.000,Business Ethics,[],[],Lisa M.  Sticca-Conrod,Lisa M.  Sticca-Conrod (P),20,17,3
Spring2020,34855,AE 0291,OL3,3.000,Business Ethics,[],[],Jeffrey L.  Yoder,Jeffrey L.  Yoder (P),20,19,1
Spring2020,35785,AE 0291,OL4,3.000,Business Ethics,[],[],Jeffrey L.  Yoder,Jeffrey L.  Yoder (P),20,20,0
Spring2020,36034,AE 0293,AU,3.000,Ethics of War and Peace,[],[],Norma   Schmidt,Norma   Schmidt (P),1,0,1
Spring2020,34105,AE 0391,01,3.000,"Seminar in Business Law, Regulation, and Ethics","[{'days': 'M', 'times': '0630pm-0900pm', 'dates': '01/15-04/27', 'location': 'DSBN 212'}]",['M 0630pm-0900pm 01/15-04/27 DSBN 212'],David P.  Schmidt,David P.  Schmidt (P),15,14,1
Spring2020,36057,AE 0399,RN,3.000,Independent Study,[],[],Richard L.  Newman,Richard L.  Newman (P),3,1,2
Spring2020,35560,AH 0101A,01,3.000,Exploring Art History: Technology and Art,"[{'days': 'MR', 'times': '0200pm-0315pm', 'dates': '01/15-04/27', 'location': 'BLM LL105'}]",['MR 0200pm-0315pm 01/15-04/27 BLM LL105'],Michelle Marie  DiMarzo,Michelle Marie  DiMarzo (P),25,24,1
Spring2020,35986,AH 0101A,02,3.000,Exploring Art History: Technology and Art,"[{'days': 'MW', 'times': '0930am-1200pm', 'dates': '03/16-05/06', 'location': 'BLM LL105'}]",['MW 0930am-1200pm 03/16-05/06 BLM LL105'],Michelle Marie  DiMarzo,Michelle Marie  DiMarzo (P),25,24,1
Spring2020,35839,AH 0101B,OL1,3.000,"Exploring Art History: Migration and Art: Raids, Trade, Pilgrimage",[],[],Nicole D.  Sansone,Nicole D.  Sansone (P),20,19,1
Spring2020,35563,AH 0101E,01,3.000,"Exploring Art History: Sex, Sacrilege, Scandals: From Caves to Culture Wars","[{'days': 'MR', 'times': '0930am-1045am', 'dates': '01/15-04/27', 'location': 'CNS 6'}]",['MR 0930am-1045am 01/15-04/27 CNS 6'],Philip I.  Eliasoph,Philip I.  Eliasoph (P),25,24,1
Spring2020,35564,AH 0101E,02,3.000,"Exploring Art History: Sex, Sacrilege, Scandals: From Caves to Culture Wars","[{'days': 'MR', 'times': '1100am-1215pm', 'dates': '01/15-04/27', 'location': 'CNS 6'}]",['MR 1100am-1215pm 01/15-04/27 CNS 6'],Philip I.  Eliasoph,Philip I.  Eliasoph (P),25,25,0
Spring2020,35565,AH 0101E,03,3.000,"Exploring Art History: Sex, Sacrilege, Scandals: From Caves to Culture Wars","[{'days': 'M', 'times': '0630pm-0900pm', 'dates': '01/15-04/27', 'location': 'CNS 6'}]",['M 0630pm-0900pm 01/15-04/27 CNS 6'],Philip I.  Eliasoph,Philip I.  Eliasoph (P),25,24,1
Spring2020,35566,AH 0102,01,3.000,Art of East Asia,"[{'days': 'TF', 'times': '0930am-1045am', 'dates': '01/15-04/27', 'location': 'CNS 10'}]",['TF 0930am-1045am 01/15-04/27 CNS 10'],Ive E.  Covaci,Ive E.  Covaci (P),25,25,0
Spring2020,36035,AH 0103,AU,3.000,"Art of Africa, the Caribbean, and the Americas",[],[],Dawn M.  Pilotti,Dawn M.  Pilotti (P),9,8,1
Spring2020,35836,AH 0103,OL1,3.000,"Art of Africa, the Caribbean, and the Americas",[],[],Dawn M.  Pilotti,Dawn M.  Pilotti (P),20,20,0
Spring2020,35838,AH 0105,01,3.000,History of Architecture,"[{'days': 'R', 'times': '0630pm-0900pm', 'dates': '01/15-05/04', 'location': 'NHS 411'}]",['R 0630pm-0900pm 01/15-05/04 NHS 411'],Amy   Rutledge,"Amy   Rutledge (P), Robert A.  Hardy ",7,7,0
Spring2020,35567,AH 0112,01,3.000,Etruscan and Roman Art and Archaeology,"[{'days': 'TF', 'times': '0930am-1045am', 'dates': '01/15-04/27', 'location': 'BLM LL105'}]",['TF 0930am-1045am 01/15-04/27 BLM LL105'],Marice E.  Rose,Marice E.  Rose (P),25,25,0
Spring2020,35816,AH 0113,01,3.000,Art and Archaeology of Ancient Egypt: Images for Eternity,"[{'days': 'TF', 'times': '0330pm-0445pm', 'dates': '01/15-04/27', 'location': 'CNS 10'}]",['TF 0330pm-0445pm 01/15-04/27 CNS 10'],Megan K.  Paqua,Megan K.  Paqua (P),25,24,1
Spring2020,36036,AH 0172,AU,3.000,History of Photography,[],[],Lauren Elise  Cesiro,Lauren Elise  Cesiro (P),4,4,0
Spring2020,35091,AH 0192,01,3.000,"The History, Theory, and Practice of Museums","[{'days': 'W', 'times': '0200pm-0430pm', 'dates': '01/15-04/27', 'location': 'CNS 6'}]",['W 0200pm-0430pm 01/15-04/27 CNS 6'],Danielle C.  Ogden,Danielle C.  Ogden (P),25,25,0
Spring2020,34754,AH 0310,01,1.000-3.000,Internship,[],[],Marice E.  Rose,Marice E.  Rose (P),10,1,9
