term,crn,catalog_id,section,credits,title,meetings,timecodes,primary_instructor,instructors,cap,act,rem
Summer2019,89068,CN 0590C,02,3.000,Internship: Clinical Mental Health Counseling,"[{'days': 'M', 'times': '0430pm-0700pm', 'dates': '05/20-08/05', 'location': 'DW G101'}]",['M 0430pm-0700pm 05/20-08/05 DW G101'],JoAnn M.  O'Connell,JoAnn M.  O'Connell (P),7,7,0
Summer2019,89080,MD 0400,OL1,3.000,Introduction to Educational Technology,[],[],Joshua C.  Elliott,Joshua C.  Elliott (P),20,18,2
Summer2019,89091,MD 0585,01,3.000,Capstone Experience,[],[],Craig   Tunks,Craig   Tunks (P),1,2,-1
Summer2019,89014,ECE 0423,OL1,3.000,Thermal Management of Microdevices,[],[],Mehdi   Safari Qariq,Mehdi   Safari Qariq (P),10,1,9
Summer2019,89087,ECE 0483,01,3.000,Independent Study,[],[],Douglas A.  Lyon,Douglas A.  Lyon (P),1,1,0
Summer2019,89140,EG 0398,01,0.000,Internship,[],[],Harvey   Hoffman,Harvey   Hoffman (P),5,1,4
Summer2019,89139,EG 0399,MZ,1.000,Independent Study: Introduction to C++,[],[],Michael P.  Zabinski,Michael P.  Zabinski (P),10,1,9
Summer2019,89118,EG 0400,01,0.000-3.000,Internship,[],[],Harvey   Hoffman,Harvey   Hoffman (P),10,4,6
Summer2019,89066,ENW 0346,01,3.000,Internship,[],[],Emily J.  Orlando,Emily J.  Orlando (P),10,0,10
Summer2019,89119,EV 0298,01,3.000,Internship,[],[],James E.  Biardi,James E.  Biardi (P),5,1,4
Summer2019,89104,FI 0391,01,3.000,Internship,[],[],Sarah Jennie  Bollinger,Sarah Jennie  Bollinger (P),10,6,4
Summer2019,89136,FI 0393,01,1.000,Internship,[],[],Sarah Jennie  Bollinger,Sarah Jennie  Bollinger (P),10,0,10
Summer2019,89003,IN 0107,01C,3.000,Color Design,"[{'days': 'T', 'times': '0930am-1230pm', 'dates': '05/28-07/30', 'location': 'DSB 104'}, {'days': 'R', 'times': '0930am-1230pm', 'dates': '05/30-06/06', 'location': 'DSB 104'}]","['T 0930am-1230pm 05/28-07/30 DSB 104', 'R 0930am-1230pm 05/30-06/06 DSB 104', 'R 0930am-1230pm 05/30-06/06 DSB 104']",Robert A.  Hardy,Robert A.  Hardy (P),10,5,5
Summer2019,89004,IN 0107,01N,0.000,Color Design,"[{'days': 'T', 'times': '0930am-1230pm', 'dates': '05/28-07/30', 'location': 'DSB 104'}, {'days': 'R', 'times': '0930am-1230pm', 'dates': '05/30-06/06', 'location': 'DSB 104'}]","['T 0930am-1230pm 05/28-07/30 DSB 104', 'R 0930am-1230pm 05/30-06/06 DSB 104', 'R 0930am-1230pm 05/30-06/06 DSB 104']",Robert A.  Hardy,Robert A.  Hardy (P),10,2,8
Summer2019,89005,IN 0122,01C,3.000,Rendering,"[{'days': 'W', 'times': '1230pm-0330pm', 'dates': '05/29-06/05', 'location': 'DSB 104'}, {'days': 'F', 'times': '1230pm-0330pm', 'dates': '05/31-05/31', 'location': 'DSB 104'}, {'days': 'M', 'times': '1230pm-0330pm', 'dates': '06/03-07/29', 'location': 'DSB 104'}]","['W 1230pm-0330pm 05/29-06/05 DSB 104', 'F 1230pm-0330pm 05/31-05/31 DSB 104', 'F 1230pm-0330pm 05/31-05/31 DSB 104', 'M 1230pm-0330pm 06/03-07/29 DSB 104', 'M 1230pm-0330pm 06/03-07/29 DSB 104']",Robert A.  Hardy,Robert A.  Hardy (P),10,4,6
Summer2019,89006,IN 0122,01N,0.000,Rendering,"[{'days': 'W', 'times': '1230pm-0330pm', 'dates': '05/29-06/05', 'location': 'DSB 104'}, {'days': 'F', 'times': '1230pm-0330pm', 'dates': '05/31-05/31', 'location': 'DSB 104'}, {'days': 'M', 'times': '1230pm-0330pm', 'dates': '06/03-07/29', 'location': 'DSB 104'}]","['W 1230pm-0330pm 05/29-06/05 DSB 104', 'F 1230pm-0330pm 05/31-05/31 DSB 104', 'F 1230pm-0330pm 05/31-05/31 DSB 104', 'M 1230pm-0330pm 06/03-07/29 DSB 104', 'M 1230pm-0330pm 06/03-07/29 DSB 104']",Robert A.  Hardy,Robert A.  Hardy (P),10,1,9
Summer2019,89007,IN 0215,01C,3.000,Lighting for Interiors,"[{'days': 'T', 'times': '0630pm-0930pm', 'dates': '05/28-07/30', 'location': 'DSB 109'}, {'days': 'R', 'times': '0630pm-0930pm', 'dates': '05/30-06/06', 'location': 'DSB 109'}]","['T 0630pm-0930pm 05/28-07/30 DSB 109', 'R 0630pm-0930pm 05/30-06/06 DSB 109', 'R 0630pm-0930pm 05/30-06/06 DSB 109']",Robert A.  Hardy,Robert A.  Hardy (P),10,5,5
Summer2019,89008,IN 0215,01N,0.000,Lighting for Interiors,"[{'days': 'T', 'times': '0630pm-0930pm', 'dates': '05/28-07/30', 'location': 'DSB 109'}, {'days': 'R', 'times': '0630pm-0930pm', 'dates': '05/30-06/06', 'location': 'DSB 109'}]","['T 0630pm-0930pm 05/28-07/30 DSB 109', 'R 0630pm-0930pm 05/30-06/06 DSB 109', 'R 0630pm-0930pm 05/30-06/06 DSB 109']",Robert A.  Hardy,Robert A.  Hardy (P),10,2,8
Summer2019,89009,IN 0216,01C,3.000,Kitchen and Bath Design,"[{'days': 'T', 'times': '0630pm-0930pm', 'dates': '05/28-07/30', 'location': 'DSB 106'}, {'days': 'R', 'times': '0630pm-0930pm', 'dates': '05/30-06/06', 'location': 'DSB 106'}]","['T 0630pm-0930pm 05/28-07/30 DSB 106', 'R 0630pm-0930pm 05/30-06/06 DSB 106', 'R 0630pm-0930pm 05/30-06/06 DSB 106']",Veronica P.  Whitlock,"Veronica P.  Whitlock (P), Robert A.  Hardy ",10,6,4
Summer2019,89010,IN 0216,01N,0.000,Kitchen and Bath Design,"[{'days': 'T', 'times': '0630pm-0930pm', 'dates': '05/28-07/30', 'location': 'DSB 106'}, {'days': 'R', 'times': '0630pm-0930pm', 'dates': '05/30-06/06', 'location': 'DSB 106'}]","['T 0630pm-0930pm 05/28-07/30 DSB 106', 'R 0630pm-0930pm 05/30-06/06 DSB 106', 'R 0630pm-0930pm 05/30-06/06 DSB 106']",Veronica P.  Whitlock,"Veronica P.  Whitlock (P), Robert A.  Hardy ",10,1,9
Summer2019,89011,IN 0219,01C,3.000,Interior Design VI,"[{'days': 'T', 'times': '0930am-1230pm', 'dates': '05/28-07/30', 'location': 'DSB 2109A'}, {'days': 'R', 'times': '0930am-1230pm', 'dates': '05/30-06/06', 'location': 'DSB 2109A'}]","['T 0930am-1230pm 05/28-07/30 DSB 2109A', 'R 0930am-1230pm 05/30-06/06 DSB 2109A', 'R 0930am-1230pm 05/30-06/06 DSB 2109A']",Hollis A.  Sutherland,"Hollis A.  Sutherland (P), Robert A.  Hardy ",10,5,5
Summer2019,89012,IN 0220,01C,3.000,Perspective Techniques,"[{'days': 'W', 'times': '0930am-1229pm', 'dates': '05/29-06/05', 'location': 'DSB 104'}, {'days': 'F', 'times': '0930am-1229pm', 'dates': '05/31-05/31', 'location': 'DSB 104'}, {'days': 'M', 'times': '0930am-1229pm', 'dates': '06/03-07/29', 'location': 'DSB 104'}]","['W 0930am-1229pm 05/29-06/05 DSB 104', 'F 0930am-1229pm 05/31-05/31 DSB 104', 'F 0930am-1229pm 05/31-05/31 DSB 104', 'M 0930am-1229pm 06/03-07/29 DSB 104', 'M 0930am-1229pm 06/03-07/29 DSB 104']",Robert A.  Hardy,Robert A.  Hardy (P),10,4,6
Summer2019,89013,IN 0220,01N,0.000,Perspective Techniques,"[{'days': 'W', 'times': '0930am-1229pm', 'dates': '05/29-06/05', 'location': 'DSB 104'}, {'days': 'F', 'times': '0930am-1229pm', 'dates': '05/31-05/31', 'location': 'DSB 104'}, {'days': 'M', 'times': '0930am-1229pm', 'dates': '06/03-07/29', 'location': 'DSB 104'}]","['W 0930am-1229pm 05/29-06/05 DSB 104', 'F 0930am-1229pm 05/31-05/31 DSB 104', 'F 0930am-1229pm 05/31-05/31 DSB 104', 'M 0930am-1229pm 06/03-07/29 DSB 104', 'M 0930am-1229pm 06/03-07/29 DSB 104']",Robert A.  Hardy,Robert A.  Hardy (P),10,2,8
Summer2019,89107,IL 0298,01,0.000-3.000,Internship,[],[],Anita G.  Deeg-Carlin,Anita G.  Deeg-Carlin (P),20,9,11
Summer2019,89086,IT 0377,01,3.000,Internship,[],[],Sara E.  Diaz,Sara E.  Diaz (P),5,2,3
Summer2019,89145,MG 0391,01,3.000,Internship,[],[],Sarah Jennie  Bollinger,Sarah Jennie  Bollinger (P),10,2,8
Summer2019,89141,MK 0391,01,3.000,Internship,[],[],Sarah Jennie  Bollinger,Sarah Jennie  Bollinger (P),10,3,7
Summer2019,89105,MK 0393,01,1.000,Internship,[],[],Sarah Jennie  Bollinger,Sarah Jennie  Bollinger (P),10,1,9
Summer2019,89069,FT 0559,01,3.000,Practicum in Family Therapy I,"[{'days': 'M', 'times': '0300pm-0800pm', 'dates': '06/03-07/29', 'location': 'SWH 102'}]",['M 0300pm-0800pm 06/03-07/29 SWH 102'],Jennifer C.  Slack Gans,Jennifer C.  Slack Gans (P),6,3,3
Summer2019,89070,FT 0559,02,3.000,Practicum in Family Therapy I,"[{'days': 'R', 'times': '0300pm-0800pm', 'dates': '06/06-08/01', 'location': 'SWH 102'}]",['R 0300pm-0800pm 06/06-08/01 SWH 102'],Christine B.  Walker,Christine B.  Walker (P),6,4,2
Summer2019,89071,FT 0560,01,3.000,Practicum in Family Therapy II,"[{'days': 'M', 'times': '0300pm-0800pm', 'dates': '06/03-07/29', 'location': 'SWH 102'}]",['M 0300pm-0800pm 06/03-07/29 SWH 102'],Jennifer C.  Slack Gans,Jennifer C.  Slack Gans (P),6,5,1
Summer2019,89072,FT 0560,02,3.000,Practicum in Family Therapy II,"[{'days': 'R', 'times': '0300pm-0800pm', 'dates': '06/06-08/01', 'location': 'SWH 102'}]",['R 0300pm-0800pm 06/06-08/01 SWH 102'],Christine B.  Walker,Christine B.  Walker (P),6,4,2
Summer2019,89073,FT 0580,01,3.000,Internship in Family Therapy I,"[{'days': 'M', 'times': '1200pm-0130pm', 'dates': '06/03-07/29', 'location': 'SWH 102'}]",['M 1200pm-0130pm 06/03-07/29 SWH 102'],Maryann Hayes  LaBella,Maryann Hayes  LaBella (P),6,4,2
Summer2019,89074,FT 0580,02,3.000,Internship in Family Therapy I,"[{'days': 'M', 'times': '0130pm-0300pm', 'dates': '06/03-07/29', 'location': 'SWH 102'}]",['M 0130pm-0300pm 06/03-07/29 SWH 102'],Maryann Hayes  LaBella,Maryann Hayes  LaBella (P),6,5,1
Summer2019,89075,FT 0580,03,3.000,Internship in Family Therapy I,"[{'days': 'M', 'times': '1200pm-0130pm', 'dates': '06/03-07/29', 'location': 'SWH 102'}]",['M 1200pm-0130pm 06/03-07/29 SWH 102'],Nicole B.  O'Brien,Nicole B.  O'Brien (P),6,5,1
Summer2019,89076,FT 0581,01,3.000,Internship in Family Therapy II,"[{'days': 'M', 'times': '1200pm-0130pm', 'dates': '06/03-07/29', 'location': 'SWH 102'}]",['M 1200pm-0130pm 06/03-07/29 SWH 102'],Maryann Hayes  LaBella,Maryann Hayes  LaBella (P),6,3,3
Summer2019,89077,FT 0581,02,3.000,Internship in Family Therapy II,"[{'days': 'M', 'times': '0130pm-0300pm', 'dates': '06/03-07/29', 'location': 'SWH 102'}]",['M 0130pm-0300pm 06/03-07/29 SWH 102'],Maryann Hayes  LaBella,Maryann Hayes  LaBella (P),6,1,5
Summer2019,89078,FT 0581,03,3.000,Internship in Family Therapy II,"[{'days': 'M', 'times': '1200pm-0130pm', 'dates': '06/03-07/29', 'location': 'SWH 102'}]",['M 1200pm-0130pm 06/03-07/29 SWH 102'],Nicole B.  O'Brien,Nicole B.  O'Brien (P),6,2,4
Summer2019,89079,FT 0582,01,1.000,Continuing Internshp in Family Therapy,[],[],Nicole B.  O'Brien,Nicole B.  O'Brien (P),6,3,3
Summer2019,89095,ME 0323,OL1,3.000,Thermal Management of Microdevices,[],[],Mehdi   Safari Qariq,Mehdi   Safari Qariq (P),10,0,10
Summer2019,89017,ME 0362,OL1,3.000,Turbomachinery,[],[],Shahrokh   Etemad,Shahrokh   Etemad (P),10,4,6
Summer2019,89018,ME 0423,OL1,3.000,Thermal Management of Microdevices,[],[],Mehdi   Safari Qariq,Mehdi   Safari Qariq (P),15,11,4
Summer2019,89019,ME 0453,OL1,3.000,Turbomachinery,[],[],Shahrokh   Etemad,Shahrokh   Etemad (P),15,11,4
Summer2019,89092,MU 0305,01,3.000,Internship,[],[],Laura   Nash,Laura   Nash (P),5,1,4
Summer2019,89022,NS 0110,01,3.000,Introduction to Professional Nursing,"[{'days': 'MTWRF', 'times': '0800am-0430pm', 'dates': '05/31-06/07', 'location': 'NHS 204'}, {'days': 'M', 'times': '0830am-1100am', 'dates': '06/10-06/10', 'location': 'NHS 204'}]","['MTWRF 0800am-0430pm 05/31-06/07 NHS 204', 'M 0830am-1100am 06/10-06/10 NHS 204', 'M 0830am-1100am 06/10-06/10 NHS 204']",Carole A.  Pomarico,Carole A.  Pomarico (P),60,56,4
Summer2019,89023,NS 0112,01,3.000,Healthcare Delivery Systems,"[{'days': 'M', 'times': '1200pm-0400pm', 'dates': '06/10-06/10', 'location': 'NHS 104'}, {'days': 'MTWRF', 'times': '0830am-0430pm', 'dates': '06/11-06/17', 'location': 'NHS 104'}]","['M 1200pm-0400pm 06/10-06/10 NHS 104', 'MTWRF 0830am-0430pm 06/11-06/17 NHS 104', 'MTWRF 0830am-0430pm 06/11-06/17 NHS 104']",Sally O.  Gerard,Sally O.  Gerard (P),60,56,4
Summer2019,89024,NS 0270,01,4.000,Health Assessment,"[{'days': 'MTWRF', 'times': '0800am-0400pm', 'dates': '06/18-06/28', 'location': 'NHS 204'}, {'days': 'MTWRF', 'times': '0800am-0400pm', 'dates': '06/18-06/28', 'location': 'NHS 308'}, {'days': 'MTWRF', 'times': '0800am-0400pm', 'dates': '06/18-06/28', 'location': 'NHS 205'}]","['MTWRF 0800am-0400pm 06/18-06/28 NHS 204', 'MTWRF 0800am-0400pm 06/18-06/28 NHS 308', 'MTWRF 0800am-0400pm 06/18-06/28 NHS 308', 'MTWRF 0800am-0400pm 06/18-06/28 NHS 205', 'MTWRF 0800am-0400pm 06/18-06/28 NHS 205']",Mary M  Murphy,Mary M  Murphy (P),60,59,1
Summer2019,89025,NS 0270L,01,0.000,Health Assessment Lab,[],[],Mary M  Murphy,Mary M  Murphy (P),12,12,0
Summer2019,89026,NS 0270L,02,0.000,Health Assessment Lab,[],[],Mary M  Murphy,Mary M  Murphy (P),12,12,0
Summer2019,89027,NS 0270L,03,0.000,Health Assessment Lab,[],[],Mary M  Murphy,Mary M  Murphy (P),12,12,0
Summer2019,89028,NS 0270L,04,0.000,Health Assessment Lab,[],[],Mary M  Murphy,Mary M  Murphy (P),12,11,1
Summer2019,89029,NS 0270L,05,0.000,Health Assessment Lab,[],[],Mary M  Murphy,Mary M  Murphy (P),12,12,0
Summer2019,89030,NS 0272,01,4.000,Geriatric Nursing,"[{'days': 'MT', 'times': '0830am-0430pm', 'dates': '07/01-07/02', 'location': 'NHS 204'}, {'days': 'MTW', 'times': '0830am-0430pm', 'dates': '07/08-07/10', 'location': 'NHS 204'}, {'days': 'MF', 'times': '0830am-0430pm', 'dates': '07/19-07/22', 'location': 'NHS 204'}]","['MT 0830am-0430pm 07/01-07/02 NHS 204', 'MTW 0830am-0430pm 07/08-07/10 NHS 204', 'MTW 0830am-0430pm 07/08-07/10 NHS 204', 'MF 0830am-0430pm 07/19-07/22 NHS 204', 'MF 0830am-0430pm 07/19-07/22 NHS 204']",Kathleen D.  Lovanio,Kathleen D.  Lovanio (P),60,58,2
Summer2019,89109,NS 0272C,01,0.000,Geriatric Nursing Clinical,"[{'days': 'MTWRF', 'times': '0700am-0200pm', 'dates': '07/11-07/18', 'location': 'LCH '}]",['MTWRF 0700am-0200pm 07/11-07/18 LCH '],Kathleen D.  Lovanio,Kathleen D.  Lovanio (P),8,8,0
Summer2019,89110,NS 0272C,02,0.000,Geriatric Nursing Clinical,"[{'days': 'MTWRF', 'times': '0700am-0200pm', 'dates': '07/11-07/18', 'location': 'BW '}]",['MTWRF 0700am-0200pm 07/11-07/18 BW '],Hilary Anne  Bartholomay,Hilary Anne  Bartholomay (P),8,8,0
Summer2019,89111,NS 0272C,03,0.000,Geriatric Nursing Clinical,"[{'days': 'MTWRF', 'times': '0700am-0200pm', 'dates': '07/11-07/18', 'location': 'LCH '}]",['MTWRF 0700am-0200pm 07/11-07/18 LCH '],Jeanne G.  Arsenault,Jeanne G.  Arsenault (P),8,8,0
Summer2019,89112,NS 0272C,04,0.000,Geriatric Nursing Clinical,"[{'days': 'MTWRF', 'times': '0700am-0200pm', 'dates': '07/11-07/18', 'location': 'JHE '}]",['MTWRF 0700am-0200pm 07/11-07/18 JHE '],Mary Anne   Caserta,Mary Anne   Caserta (P),8,8,0
Summer2019,89113,NS 0272C,05,0.000,Geriatric Nursing Clinical,"[{'days': 'MTWRF', 'times': '0700am-0200pm', 'dates': '07/11-07/18', 'location': 'VA '}]",['MTWRF 0700am-0200pm 07/11-07/18 VA '],Laura A.  Conklin,Laura A.  Conklin (P),6,5,1
Summer2019,89114,NS 0272C,06,0.000,Geriatric Nursing Clinical,"[{'days': 'MTWRF', 'times': '0700am-0200pm', 'dates': '07/11-07/18', 'location': 'LUDLW '}]",['MTWRF 0700am-0200pm 07/11-07/18 LUDLW '],Danielle E.  Hall,Danielle E.  Hall (P),8,7,1
Summer2019,89115,NS 0272C,07,0.000,Geriatric Nursing Clinical,"[{'days': 'MTWRF', 'times': '0700am-0200pm', 'dates': '07/11-07/18', 'location': 'NWG '}]",['MTWRF 0700am-0200pm 07/11-07/18 NWG '],Patricia A.  Lamb,Patricia A.  Lamb (P),8,8,0
Summer2019,89116,NS 0272C,08,0.000,Geriatric Nursing Clinical,"[{'days': 'MTWRF', 'times': '0700am-0200pm', 'dates': '07/11-07/18', 'location': 'LCH '}]",['MTWRF 0700am-0200pm 07/11-07/18 LCH '],Ann Marie  Cook,Ann Marie  Cook (P),8,6,2
Summer2019,89032,NS 0307,01,4.000,Fundamentals of Nursing Care,"[{'days': 'MTWRF', 'times': '0900am-0400pm', 'dates': '07/29-08/16', 'location': 'NHS 204'}, {'days': 'MTWRF', 'times': '0900am-0400pm', 'dates': '07/29-08/16', 'location': 'NHS 308'}, {'days': 'MTWRF', 'times': '0900am-0400pm', 'dates': '07/29-08/16', 'location': 'NHS 205'}]","['MTWRF 0900am-0400pm 07/29-08/16 NHS 204', 'MTWRF 0900am-0400pm 07/29-08/16 NHS 308', 'MTWRF 0900am-0400pm 07/29-08/16 NHS 308', 'MTWRF 0900am-0400pm 07/29-08/16 NHS 205', 'MTWRF 0900am-0400pm 07/29-08/16 NHS 205']",Katherine   Saracino,Katherine   Saracino (P),60,61,-1
Summer2019,89033,NS 0307L,01,0.000,Fundamentals of Nursing Care Lab,[],[],Katherine   Saracino,Katherine   Saracino (P),12,12,0
Summer2019,89034,NS 0307L,02,0.000,Fundamentals of Nursing Care Lab,[],[],Katherine   Saracino,Katherine   Saracino (P),12,12,0
Summer2019,89035,NS 0307L,03,0.000,Fundamentals of Nursing Care Lab,[],[],Katherine   Saracino,Katherine   Saracino (P),12,12,0
Summer2019,89036,NS 0307L,04,0.000,Fundamentals of Nursing Care Lab,[],[],Katherine   Saracino,Katherine   Saracino (P),12,12,0
Summer2019,89037,NS 0307L,05,0.000,Fundamentals of Nursing Care Lab,[],[],Katherine   Saracino,Katherine   Saracino (P),12,12,0
Summer2019,89038,NS 0312,01,5.000,Medical Surgical Nursing I,"[{'days': 'MT', 'times': '0800am-0100pm', 'dates': '05/20-06/03', 'location': 'NHS 411'}, {'days': 'R', 'times': '0800am-0100pm', 'dates': '06/06-06/13', 'location': 'NHS 411'}, {'days': 'MTW', 'times': '0800am-1200pm', 'dates': '06/17-06/19', 'location': 'NHS 411'}, {'days': 'R', 'times': '0800am-1000am', 'dates': '06/20-06/20', 'location': 'NHS 411'}]","['MT 0800am-0100pm 05/20-06/03 NHS 411', 'R 0800am-0100pm 06/06-06/13 NHS 411', 'R 0800am-0100pm 06/06-06/13 NHS 411', 'MTW 0800am-1200pm 06/17-06/19 NHS 411', 'MTW 0800am-1200pm 06/17-06/19 NHS 411', 'R 0800am-1000am 06/20-06/20 NHS 411', 'R 0800am-1000am 06/20-06/20 NHS 411']",Rose   Iannino-Renz,Rose   Iannino-Renz (P),6,7,-1
Summer2019,89039,NS 0312C,01,0.000,Medical Surgical Nursing I Clinical,"[{'days': 'W', 'times': '0700am-1100am', 'dates': '05/22-05/22', 'location': 'TBA'}, {'days': 'WR', 'times': '0700am-0500pm', 'dates': '05/23-05/30', 'location': 'TBA'}, {'days': 'MTW', 'times': '0700am-0500pm', 'dates': '06/04-06/12', 'location': 'TBA'}]","['W 0700am-1100am 05/22-05/22 TBA', 'WR 0700am-0500pm 05/23-05/30 TBA', 'WR 0700am-0500pm 05/23-05/30 TBA', 'MTW 0700am-0500pm 06/04-06/12 TBA', 'MTW 0700am-0500pm 06/04-06/12 TBA']",Rose   Iannino-Renz,Rose   Iannino-Renz (P),6,7,-1
Summer2019,89040,NS 0314,01,4.000,Maternal and Newborn Nursing,"[{'days': 'MW', 'times': '0900am-0100pm', 'dates': '06/03-07/10', 'location': 'NHS 203'}]",['MW 0900am-0100pm 06/03-07/10 NHS 203'],Kelly Ann  Sullivan,Kelly Ann  Sullivan (P),57,59,-2
Summer2019,89125,NS 0314C,01,0.000,Maternal and Newborn Nursing Clinical,"[{'days': 'TR', 'times': '0700am-0200pm', 'dates': '06/04-07/11', 'location': 'STAMH '}]",['TR 0700am-0200pm 06/04-07/11 STAMH '],Kelly Ann  Sullivan,Kelly Ann  Sullivan (P),6,6,0
Summer2019,89126,NS 0314C,02,0.000,Maternal and Newborn Nursing Clinical,[],[],Angela C.  Chlebowski,Angela C.  Chlebowski (P),6,6,0
Summer2019,89127,NS 0314C,03,0.000,Maternal and Newborn Nursing Clinical,[],[],Angela C.  Chlebowski,Angela C.  Chlebowski (P),6,6,0
Summer2019,89128,NS 0314C,04,0.000,Maternal and Newborn Nursing Clinical,"[{'days': 'TU', 'times': 'TBA', 'dates': '06/04-07/11', 'location': 'WTBRY '}]",['TU TBA 06/04-07/11 WTBRY '],Suzanne T.  Turner,Suzanne T.  Turner (P),6,6,0
Summer2019,89129,NS 0314C,05,0.000,Maternal and Newborn Nursing Clinical,"[{'days': 'TU', 'times': 'TBA', 'dates': '06/04-07/11', 'location': 'WTBRY '}]",['TU TBA 06/04-07/11 WTBRY '],Suzanne T.  Turner,Suzanne T.  Turner (P),6,6,0
Summer2019,89130,NS 0314C,06,0.000,Maternal and Newborn Nursing Clinical,[],[],Vanessa Adema  Daou,Vanessa Adema  Daou (P),6,6,0
Summer2019,89131,NS 0314C,07,0.000,Maternal and Newborn Nursing Clinical,"[{'days': 'TR', 'times': '0700am-0430pm', 'dates': '06/04-07/11', 'location': 'STV '}]",['TR 0700am-0430pm 06/04-07/11 STV '],Kaleigh Clark  White,Kaleigh Clark  White (P),6,6,0
Summer2019,89132,NS 0314C,08,0.000,Maternal and Newborn Nursing Clinical,[],[],Regina   Rizzo,Regina   Rizzo (P),6,6,0
Summer2019,89133,NS 0314C,09,0.000,Maternal and Newborn Nursing Clinical,"[{'days': 'S', 'times': '0700am-0430pm', 'dates': '06/04-07/11', 'location': 'DH '}]",['S 0700am-0430pm 06/04-07/11 DH '],TBA,TBA,6,6,0
Summer2019,89134,NS 0314C,10,0.000,Maternal and Newborn Nursing Clinical,[],[],Jessica   Marraffa,Jessica   Marraffa (P),4,5,-1
Summer2019,89042,NS 0330,OL1,4.000,"Community, Public, and Global Health Nursing",[],[],Diana R.  Mager,Diana R.  Mager (P),59,60,-1
Summer2019,89097,NS 0330C,01,0.000,"Community, Public, and Global Health Nursing Clinical","[{'days': 'TWR', 'times': '0800am-0400pm', 'dates': '05/21-05/30', 'location': 'BY ARR '}]",['TWR 0800am-0400pm 05/21-05/30 BY ARR '],Kathleen D.  Lovanio,Kathleen D.  Lovanio (P),10,10,0
Summer2019,89098,NS 0330C,02,0.000,"Community, Public, and Global Health Nursing Clinical","[{'days': 'TWR', 'times': '0800am-0400pm', 'dates': '05/21-05/30', 'location': 'BY ARR '}]",['TWR 0800am-0400pm 05/21-05/30 BY ARR '],Katherine   Saracino,Katherine   Saracino (P),10,10,0
Summer2019,89099,NS 0330C,03,0.000,"Community, Public, and Global Health Nursing Clinical","[{'days': 'TWR', 'times': '0800am-0400pm', 'dates': '05/21-05/30', 'location': 'BY ARR '}]",['TWR 0800am-0400pm 05/21-05/30 BY ARR '],Laura A.  Conklin,Laura A.  Conklin (P),10,10,0
Summer2019,89100,NS 0330C,04,0.000,"Community, Public, and Global Health Nursing Clinical","[{'days': 'TWR', 'times': '0800am-0400pm', 'dates': '05/21-05/30', 'location': 'BY ARR '}]",['TWR 0800am-0400pm 05/21-05/30 BY ARR '],Jessica   Planas,Jessica   Planas (P),10,10,0
